3564700433270;PLATS PRÉPARÉ;Pizza Jambon Champignons;b;Leclerc;https://fr.openfoodfacts.org/produit/3564700433270/pizza-jambon-champignons-turini
8712566464777;PLATS PRÉPARÉ;Mouliné de légumes variés;b;Super U;https://fr.openfoodfacts.org/produit/8712566464777/mouline-de-legumes-varies-knorr
3036811362300;PLATS PRÉPARÉ;Soupe doux plaisir légumes et kiri;c;Carrefour Market;https://fr.openfoodfacts.org/produit/3036811362300/soupe-doux-plaisir-legumes-et-kiri-liebig
3240930007787;PLATS PRÉPARÉ;Demi-lune, Tomate Basilic Mozzarella;b;Super U,Franprix;https://fr.openfoodfacts.org/produit/3240930007787/demi-lune-tomate-basilic-mozzarella-lustucru
3270160112210;PLATS PRÉPARÉ;Gratin de Légumes à la Provençale, Surgelé;a;Picard;https://fr.openfoodfacts.org/produit/3270160112210/gratin-de-legumes-a-la-provencale-surgele-picard
3302740776106;PLATS PRÉPARÉ;Le bâtonnet Moelleux - 12 bâtonnets;b;Leclerc,Super U,Bi1, Magasins U;https://fr.openfoodfacts.org/produit/3302740776106/le-batonnet-moelleux-12-batonnets-fleury-michon
3302741859105;PLATS PRÉPARÉ;Paëlla Valenciana;b;Carrefour market,Carrefour City,Franprix,Carrefour,Casino,Magasins U;https://fr.openfoodfacts.org/produit/3302741859105/paella-valenciana-fleury-michon
3560070575855;PLATS PRÉPARÉ;Tofu à l'indienne;a;Carrefour;https://fr.openfoodfacts.org/produit/3560070575855/tofu-a-l-indienne-carrefour-bio
3560070847143;PLATS PRÉPARÉ;Fusilli Carbonara;c;Carrefour,Carrefour Market;https://fr.openfoodfacts.org/produit/3560070847143/fusilli-carbonara-carrefour
3021690011128;PLATS PRÉPARÉ;Ravioli Bolognaise;b;Intermarché,Leclerc,Auchan, Magasins U;https://fr.openfoodfacts.org/produit/3021690011128/ravioli-bolognaise-zapetti
3083680659055;PLATS PRÉPARÉ;Aubergines cuisinées à la provençale;a;Magasins U,Intermarché Express;https://fr.openfoodfacts.org/produit/3083680659055/aubergines-cuisinees-a-la-provencale-cassegrain
3270160573769;PLATS PRÉPARÉ;Lasagnes à la bolognaise, Surgelées;b;Picard;https://fr.openfoodfacts.org/produit/3270160573769/lasagnes-a-la-bolognaise-surgelees-picard
3270160863716;PLATS PRÉPARÉ;Poulet sauce teriyaki et riz au sesame;b;Picard;https://fr.openfoodfacts.org/produit/3270160863716/poulet-sauce-teriyaki-et-riz-au-sesame-picard
3302742456020;PLATS PRÉPARÉ;BOX JAMBON EMMENTAL (coquillettes jambon, emmental);b;Casino;https://fr.openfoodfacts.org/produit/3302742456020/box-jambon-emmental-coquillettes-jambon-emmental-fleury-michon
3560070998784;PLATS PRÉPARÉ;Falafels Pois chiche, Fève, Coriandre, Menthe;a;Carrefour;https://fr.openfoodfacts.org/produit/3560070998784/falafels-pois-chiche-feve-coriandre-menthe-carrefour-veggie
8712100381539;PLATS PRÉPARÉ;Mouliné de légumes variés;b;Auchan;https://fr.openfoodfacts.org/produit/8712100381539/mouline-de-legumes-varies-knorr
3083680901024;PLATS PRÉPARÉ;Ratatouille cuisinée à la Provençale;b;Magasins U;https://fr.openfoodfacts.org/produit/3083680901024/ratatouille-cuisinee-a-la-provencale-cassegrain
3229820769240;PLATS PRÉPARÉ;Galettes quinoa pois chiches courgettes;a;Monoprix;https://fr.openfoodfacts.org/produit/3229820769240/galettes-quinoa-pois-chiches-courgettes-bjorg
3242272250050;PLATS PRÉPARÉ;PastaBox - Tortellini Ricotta Epinards Sauce au parmesan;c;Leclerc,Casino,Magasins U;https://fr.openfoodfacts.org/produit/3242272250050/pastabox-tortellini-ricotta-epinards-sauce-au-parmesan-sodebo
3270160862481;PLATS PRÉPARÉ;Aiguillettes de Poulet au Miel, Semoule, Petits Légumes;a;Picard;https://fr.openfoodfacts.org/produit/3270160862481/aiguillettes-de-poulet-au-miel-semoule-petits-legumes-picard
3478820023726;PLATS PRÉPARÉ;Jardin Bio - Ravioli Légumes;b;Carrefour,Magasins U;https://fr.openfoodfacts.org/produit/3478820023726/jardin-bio-ravioli-legumes
3564707102322;PLATS PRÉPARÉ;Velouté de jardinière de légumes;b;leclerc;https://fr.openfoodfacts.org/produit/3564707102322/veloute-de-jardiniere-de-legumes-marque-repere
3036811360320;PLATS PRÉPARÉ;Gazpacho;c;Auchan,Banque alimentaire;https://fr.openfoodfacts.org/produit/3036811360320/gazpacho-liebig
3240930301205;PLATS PRÉPARÉ;Gnocchi à poêler;c;Dia;https://fr.openfoodfacts.org/produit/3240930301205/gnocchi-a-poeler-lustucru
